*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/pythia.ini

trace_0 /home/wzz/Pythia/traces/605.mcf_s-472B.champsimtrace.xz
scooby_state_40307e|42|-10 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|58|48 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dfb|30|6 0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,17,
scooby_state_402dc7|32|-9 0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,17,
scooby_state_402dfb|35|6 0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,17,
scooby_state_40307e|46|-8 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc7|51|-8 2,0,0,0,0,0,0,0,0,0,0,4,11,0,0,17,
scooby_state_402dc3|5|-31 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|30|11 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|29|-13 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|35|7 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc7|8|-8 2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,17,
scooby_state_40307e|21|-2 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc7|42|-8 0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,17,
scooby_state_40307e|27|-26 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_403039|63|6 0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,17,
scooby_state_40307e|14|-4 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dcb|33|20 10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,
scooby_state_403083|0|-1 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dc7|54|-9 2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,17,
scooby_state_402dcb|29|28 0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,
scooby_state_403012|44|0 2,2,0,0,1,0,0,0,0,0,0,0,10,0,2,17,
scooby_state_40307e|40|-22 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|46|-17 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|21|-15 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_403012|20|0 1,1,0,0,0,0,0,0,0,0,0,0,14,0,1,17,
scooby_state_402dfb|38|6 0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,17,
scooby_state_40307e|42|-12 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|59|14 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_40307e|31|28 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
scooby_state_402dfb|6|-8 1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,17,
scooby_state_402dc3|10|-28 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|62|35 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_403083|0|-12 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|25|-28 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|3|-30 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|4|-10 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_403012|63|1 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_403039|35|-1 1,1,0,0,0,0,1,0,0,0,0,8,1,1,3,16,
scooby_state_403012|26|0 1,2,1,0,0,1,1,0,0,0,0,1,6,1,2,16,
scooby_state_40307e|3|-2 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|56|21 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dfb|31|-6 0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,16,
scooby_state_40307e|31|-24 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dfb|52|-8 1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,16,
scooby_state_40307e|50|28 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|31|14 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|49|28 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|36|21 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dcb|45|24 0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,
scooby_state_40307e|29|20 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|26|8 0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,16,
scooby_state_402dcb|60|35 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_403012|15|0 1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,
scooby_state_402dcb|43|13 2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,
scooby_state_402dc7|32|8 1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,
scooby_state_402dcb|5|-27 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|3|-13 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|58|11 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dfb|53|6 0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,16,
scooby_state_402dfb|50|8 3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,16,
scooby_state_40301c|32|-4 13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,
scooby_state_40307e|35|-23 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40301c|18|0 3,0,2,0,0,0,0,0,0,0,0,0,10,0,1,16,
scooby_state_40307e|56|15 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dfb|17|6 0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,16,
scooby_state_40301c|9|0 4,2,0,0,0,0,0,0,0,0,0,0,4,0,6,16,
scooby_state_40307e|20|-2 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|36|-9 2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,16,
scooby_state_40307e|25|-13 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dcb|27|24 4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,
scooby_state_402dcb|48|28 0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,
scooby_state_40307e|61|20 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|57|31 14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,
scooby_state_41a843|35|1 15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,
scooby_state_402dfb|27|-11 0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,16,
scooby_state_403083|0|-20 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,
scooby_state_402dc7|41|-8 0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,16,
scooby_state_402dcb|55|28 1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,
scooby_state_40307e|17|-24 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|24|-8 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|5|-53 15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,
scooby_state_40307e|54|-6 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|21|11 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|5|-15 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|3|-39 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|13|-30 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|31|-11 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|22|8 1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,16,
scooby_state_402dfb|18|-8 2,0,0,0,0,0,0,0,0,0,0,10,4,0,0,16,
scooby_state_40307e|42|19 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_403039|14|-1 0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,16,
scooby_state_40307e|29|-32 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|33|-23 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|51|28 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|10|-10 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|37|-23 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|54|8 4,0,0,0,0,0,0,0,0,0,0,1,11,0,0,16,
scooby_state_402dcb|30|24 4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,
scooby_state_40307e|30|22 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|54|46 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|9|-41 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|58|5 14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,
scooby_state_402dfb|34|-9 2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,16,
scooby_state_402dfb|31|7 0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,16,
scooby_state_40307e|40|35 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|52|24 15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,
scooby_state_40307e|11|-2 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40301c|19|0 1,0,1,0,0,0,0,0,0,0,0,0,8,0,6,16,
scooby_state_40307e|41|-2 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|19|-33 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_403012|34|0 3,0,0,0,0,0,0,0,0,0,0,0,9,0,4,16,
scooby_state_40307e|33|30 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|45|-2 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|45|-10 0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,16,
scooby_state_402dfb|16|7 0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,16,
scooby_state_40307e|52|-8 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dc7|40|-9 4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,
scooby_state_40307e|35|-2 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|60|19 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|58|40 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_40307e|36|-10 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
scooby_state_402dfb|53|9 0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,16,
scooby_state_402dc7|8|7 5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,
scooby_state_402dfb|48|-7 0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,16,
scooby_state_40301c|36|0 1,0,0,0,0,0,0,0,0,0,0,1,10,0,3,15,
scooby_state_40307e|33|-2 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|45|-9 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|49|14 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_41d375|31|0 9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,
scooby_state_402dc3|16|-28 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|50|-10 0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,15,
scooby_state_40307e|18|-2 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dcb|15|-20 0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,
scooby_state_402dcb|51|28 0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,
scooby_state_402dfb|8|7 0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,15,
scooby_state_40301c|54|-4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,
scooby_state_402dfb|45|-8 3,0,0,0,0,0,0,0,0,0,0,10,2,0,0,15,
scooby_state_40307e|7|-21 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|55|9 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dcb|57|34 0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,
scooby_state_40307e|59|31 12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,
scooby_state_402dcb|46|13 0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,
scooby_state_403039|31|-1 0,0,0,0,0,0,0,0,0,0,0,8,1,0,6,15,
scooby_state_402dc7|24|7 1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,
scooby_state_402dfb|53|8 3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,15,
scooby_state_40307e|11|-23 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|1|-28 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|23|9 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|17|-41 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|24|-10 1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,15,
scooby_state_40307e|22|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|30|-4 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|53|39 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|56|30 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_403083|58|-5 12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,
scooby_state_40307e|16|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|15|-44 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|11|-26 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|13|6 2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,15,
scooby_state_40307e|21|-9 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|60|21 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|44|42 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|5|-13 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dfb|54|-8 0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,15,
scooby_state_40307e|55|26 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|43|14 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|19|-10 0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,
scooby_state_403039|8|-1 0,0,1,0,0,0,0,0,0,0,0,6,8,0,0,15,
scooby_state_402dc3|9|-28 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|32|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dfb|21|-9 0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,15,
scooby_state_402dc7|37|12 0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,15,
scooby_state_40307e|63|41 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|38|33 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|13|-23 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc3|13|-31 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|19|-26 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dcb|38|31 8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,
scooby_state_40307e|46|24 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|10|-10 0,0,0,1,0,0,0,0,0,0,0,6,8,0,0,15,
scooby_state_40307e|52|-2 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|23|-13 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|36|-26 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|58|35 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|13|-28 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_403012|8|0 3,3,0,1,0,0,0,0,0,0,0,0,8,0,0,15,
scooby_state_40307e|19|-44 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|57|49 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dcb|20|-20 1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,
scooby_state_40307e|16|-6 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc3|0|-35 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|20|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dcb|37|25 5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,
scooby_state_402dfb|7|6 0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,15,
scooby_state_40307e|49|26 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dfb|37|-8 2,0,0,0,0,0,0,0,0,0,0,12,1,0,0,15,
scooby_state_40301c|63|13 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|12|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dfb|37|-9 7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,
scooby_state_40307e|2|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_403012|56|0 2,4,0,0,0,0,0,0,0,0,0,0,8,0,1,15,
scooby_state_40307e|23|-35 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dfb|59|6 0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,15,
scooby_state_403083|0|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dcb|49|35 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|36|30 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|58|42 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|39|26 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|43|22 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|38|-2 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|5|-33 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc3|7|-28 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|24|8 3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,15,
scooby_state_40307e|63|18 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|40|-23 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|35|-11 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40301c|48|-4 9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,
scooby_state_40307e|60|9 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|14|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|42|-2 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|3|-59 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|42|9 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|55|53 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dfb|15|-10 0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,15,
scooby_state_40307e|18|-10 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|12|-2 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|48|33 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|22|22 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|62|37 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402dc7|0|-10 2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,15,
scooby_state_40307e|32|22 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_402f85|42|1 5,0,1,0,0,0,0,0,0,0,0,0,9,0,0,15,
scooby_state_40307e|55|33 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|60|30 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|36|-8 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|55|28 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_403039|0|-1 1,1,2,0,1,1,1,0,0,0,0,5,1,0,2,15,
scooby_state_40307e|54|24 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|42|-8 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_40307e|3|-11 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
scooby_state_403039|39|0 0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,14,
scooby_state_40307e|51|41 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dfb|39|-8 1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,14,
scooby_state_40307e|3|-55 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|42|41 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dc7|20|12 0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,
scooby_state_40307e|51|-2 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_403012|23|0 3,1,0,0,0,0,0,0,0,0,0,0,9,0,1,14,
scooby_state_40307e|23|-40 13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,
scooby_state_403039|34|0 0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,14,
scooby_state_402dc7|47|-9 1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,
scooby_state_403039|47|-1 3,0,1,1,0,0,0,0,0,0,0,4,0,0,5,14,
scooby_state_403012|19|0 2,0,1,0,1,0,0,0,0,0,0,1,9,0,0,14,
scooby_state_402dfb|55|-6 0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,14,
scooby_state_403083|0|-34 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_403012|60|0 2,4,0,0,0,0,0,0,0,0,0,1,4,1,2,14,
scooby_state_402dcb|40|24 4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,
scooby_state_40307e|44|35 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dc3|27|-31 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|4|-28 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dcb|54|38 0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,
scooby_state_402dc7|35|10 5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,
scooby_state_40307e|62|13 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_403012|52|-11 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|15|-13 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|44|11 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|42|35 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|0|-2 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|32|-8 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|58|46 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|1|-13 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|26|-12 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dc7|40|6 0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,
scooby_state_40307e|49|29 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|49|20 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dc7|57|9 2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,
scooby_state_40307e|38|-17 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|20|20 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|39|14 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dfb|51|-7 0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,14,
scooby_state_402dc3|20|-31 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dc7|43|-9 1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,14,
scooby_state_40307e|19|-23 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|3|-26 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_403012|51|0 1,1,0,0,0,0,0,0,1,0,0,0,8,0,3,14,
scooby_state_402dcb|21|-20 0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,
scooby_state_40307e|50|42 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_40307e|23|-2 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
scooby_state_402dc7|19|-8 1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,
